id,name,is_natural,region_id,winery_id,ratings_average,ratings_count,url,acidity,fizziness,intensity,sweetness,tannin,user_structure_count
2410111,Gaia & Rey Langhe,0,613,10474,4.5,5909,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=1504778,3.221216,,3.8312788,2.4886413,,301.0
2416262,Le Montrachet Grand Cru,0,3041,2386,4.5,236,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2201648,3.2913992,,3.5690103,1.4717065,,10.0
2416580,Aszú Eszencia,0,541,21273,4.5,283,https://www.douchywebshop.com/wijnen/witte-wijnen/Chateau-Dereszla-Aszu-Eszencia-1988,4.7944446,,2.8555555,4.9666667,,1.0
2417790,Ginés Liébana Pedro Ximénez,0,485,2735,4.6,120,https://www.labuenavida.be/spaanse-wijn/toro-albala/don-p-x-gines-liebana/323,2.6156108,,4.409774,4.04,,5.0
2430168,Pieve Santa Restituta Rennina Brunello di Montalcino,0,1796,10474,4.5,3393,https://www.seulementproduitsitaliens.be/vino/gaja/17111-gaja-pieve-santa-restituta-rennina-brunello-di-montalcino.html?codice=IWC012,3.89392,,3.203335,1.7531106,3.645553,154.0
2446729,Toscana,0,394,82979,4.7,16284,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10TOMA87B,3.1028588,,3.6077247,1.9779595,3.1404293,1114.0
2448300,Fanòi Primitivo,0,548,5087,4.4,695,https://www.baetenvinopolis.be/nl/shop/italie/puglia/cantele/rood/cantele-fanoi-primitivo-del-salento,1.7209091,,4.024411,2.8254397,2.1304173,26.0
2451712,Grande Cuvée I Terlaner,0,661,11096,4.5,411,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20TETEGC20B,3.2390347,,3.7626898,2.3357043,,50.0
2478174,MV Rosé,0,4621,4333,4.5,588,https://www.seulementproduitsitaliens.be/vino/henri-giraud/28157-henri-giraud-mv-rose.html?codice=GHL290,4.088041,4.172566,3.969872,,,129.0
2482317,Predappio Massera,0,862,30929,4.4,161,https://www.seulementproduitsitaliens.be/vino/conde/11693-conde-predappio-massera.html?codice=PLG233-2015,2.3762434,,3.8037038,1.8276721,2.7059789,11.0
2483367,Palo Cortado Añada,0,3506,7319,4.6,27,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/bodegas-tradicion/18072-bodegas-tradicion-palo-cortado-anada.html?codice=GHL220,3.8064706,,4.156471,3.1847057,,1.0
2486585,VT Vendemmia Tardiva,0,2894,17731,4.4,1096,https://www.seulementproduitsitaliens.be/vino/capichera/269-capichera-vt-vendemmia-tardiva-vermentino-di-sardegna.html?codice=ZPP648-2021,,,,,,
2508940,Ermitage l'Ermite Blanc,0,535,7829,4.5,296,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=70CHEB12B,2.3164318,,3.6494274,2.3228636,,1.0
2542844,Mossone,0,712,8194,4.4,892,https://www.vinio.nl/products/azienda-santa-barbara-stefano-antonucci-mossone-2019,3.1251633,,3.481052,1.8143501,2.990318,51.0
2558495,Palo Cortado Tradición Vors 30 Years Sherry,0,3506,7319,4.4,1050,https://www.grandcruwijnen.nl/bodegas-tradicion-palo-cortado-vors,3.5983322,,3.8781807,2.4819863,,59.0
2574273,Gorgona,0,394,1249,4.4,592,https://www.seulementproduitsitaliens.be/vino/frescobaldi/15311-marchesi-de-frescobaldi-gorgona.html?codice=ZNI1145-2017,3.869,,3.2226703,2.184011,,41.0
2636219,Cuvée Ernest Riesling Alsace Sélection de Grains Nobles,0,387,2800,4.5,68,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/domaines-schlumberger/20282-domaines-schlumberger-cuvee-ernest-riesling-alsace-selection-de-grains-nobles.html?codice=SGN081,3.7766669,,4.08,4.2166667,,1.0
2646970,Chateauneuf-Du-Pape Cuvée Des Générations Marie Leoncie,0,401,1843,4.4,1041,https://www.grandcruwijnen.nl/2020-chateau-de-la-gardine-chateauneuf-du-pape-vieilles-vignes-marie-leoncie,3.090322,,3.7027898,1.6599679,,15.0
2653222,CASK 23 Cabernet Sauvignon,0,25,3310,4.6,9464,https://www.wereldwijnonline.be/cask-23-cabernet-sauvignon-usa-rode-wijn.html,3.3622434,,4.665351,1.6187876,3.3346488,591.0
2657722,Amarone della Valpolicella,0,1804,56613,4.4,1292,https://www.seulementproduitsitaliens.be/vino/marchesi-fumanelli/12406-marchesi-fumanelli-amarone-della-valpolicella.html?codice=PZL061-2018,2.2619195,,4.659907,3.2980664,2.2331486,26.0
2669625,Negru de Purcari Limited Edition,0,1124,9534,4.5,970,https://tezauro.myshopify.com/products/negru-de-purcari-limited-edition,,,,,,
2683269,Cuve 38 Blanc de Blancs Champagne (La Réserve Perpétuelle),0,409,2486,4.6,149,https://www.wijnkooperijdelange.nl/Henriot-Cuve-38-Blanc-de-Blancs-Champagne/93001440,4.669732,4.4291544,4.184701,,,18.0
2702357,Ferro,0,394,4015,4.5,499,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2002495,3.0308511,,3.6084752,1.801046,3.1704433,57.0
2707905,Les Boudots Nuits-Saint-Georges 1er Cru,0,3967,5309,4.4,339,http://www.vivino.com/wines/166345427,4.0359554,,3.3565924,1.8146675,2.7914405,34.0
2711130,Vignes Centenaires 'La Richemone',0,385,1555,4.4,182,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50PMNRC15B,3.9412558,,2.730186,1.6225348,2.1420696,5.0
2716483,Pietro Dal Cero Amarone della Valpolicella,0,1804,5104,4.5,6424,https://www.seulementproduitsitaliens.be/vino/ca-dei-frati/6888-ca-dei-frati-pietro-dal-cero-amarone-della-valpolicella.html?codice=WRS012-2015,2.378941,,4.5853004,3.1801608,2.3993819,328.0
2716528,Le Petit Mouton de Mouton Rothschild Pauillac,0,393,64252,4.4,8214,https://www.vanoudsdezwaan.nl/chateau-mouton-rothschild-le-petit-mouto-114380992.html,4.1714125,,4.1546288,1.6595325,4.1678514,207.0
2729700,Vin de Paille,0,2410,29615,4.5,35,https://santewines.be/products/jean-bourdy-vin-de-paille-2017?variant=46740175126851,,,,,,
2738226,Brunello di Montalcino,0,1796,221018,4.5,1365,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10PGBM16B,3.8525658,,3.307917,1.5295734,3.5759313,139.0
2738949,Pour Vous Sancerre,0,635,29613,4.5,125,https://wijnkeldermeester.myshopify.com/products/fr-loire-sancerre-vincent-gaudry-pour-vous-2017,3.9860346,,2.2350862,1.6999139,,8.0
2774263,Red,0,721,203498,4.6,4933,https://www.topwijnen.be/nl/product/wijnen/chili/wn74304/wn74304,3.121747,,4.2997074,1.8333554,3.3089528,215.0
2816852,Cabernet Sauvignon,0,24,49280,4.6,152,https://hermanwines.com/products/cabernet-sauvignon-lillian-2016-r-0-75l,3.0968847,,4.5367947,1.4456885,3.6533635,8.0
2870222,Ulysses,0,25,228509,4.3,1980,https://www.grandcruwijnen.nl/2015-ulysses-napa-valley,3.755958,,4.7288976,1.6299195,3.6223862,82.0
2936438,Octavius Amarone della Valpolicella Riserva,0,1804,56613,4.6,450,https://www.seulementproduitsitaliens.be/vino/marchesi-fumanelli/12407-marchesi-fumanelli-octavius-amarone-della-valpolicella-riserva.html?codice=PZL062-2017,2.1438131,,4.880503,3.1875901,2.3830216,24.0
2951484,Amour de Deutz Millesimé Rosé Brut Champagne,0,409,13958,4.5,536,https://www.wijnig.nl/amour-de-deutz-rose-2008.html,4.309211,4.315749,3.7063377,,,117.0
3020206,Mazzano Amarone Della Valpolicella Classico,0,3237,60883,4.5,3276,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2202914,2.3791337,,4.721656,3.1861618,2.589487,129.0
3075039,Au Paradis Cabernet Sauvignon,0,42,1326,4.6,3004,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/peter-michael/28364-peter-michael-au-paradis-cabernet-sauvignon.html?codice=GHL369,3.2921212,,4.666627,1.6613371,3.2170093,189.0
3094569,Castellberg Pinot Noir,0,924,36907,4.4,187,https://www.vinetiq.eu/nl-be/onze-wijnen/duitsland/baden/markgraflerland/martin-wassmer-pinot-noir-gc-dottinger-castellberg-wooden-case-2020.html,3.5972824,,2.507771,1.4879236,2.311893,24.0
3096674,Ciliegio Amarone della Valpolicella,0,1804,33504,4.5,76,https://www.seulementproduitsitaliens.be/vino/la-collina-dei-ciliegi/27025-la-collina-dei-ciliegi-ciliegio-amarone-della-valpolicella.html?codice=VSC214,2.2506666,,4.3733335,3.3313334,2.0613334,4.0
3102815,P2 Plénitude Brut Champagne,0,409,212823,4.7,7543,http://www.vivino.com/wines/162494158,4.272861,4.240509,4.1041164,,,1316.0
3113323,Cěrǎsum Riserva Amarone della Valpolicella,0,1804,7770,4.4,460,https://www.wijnig.nl/casa-vinicola-bennati-cerasum-riserva-amarone-dell.html,2.254099,,4.779284,3.1995063,2.2319505,18.0
3127311,Barolo Cerretta,0,504,11472,4.6,684,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00GCCE15M,4.3525333,,3.8359938,1.7573152,4.306321,72.0
3151489,Pomerol,0,555,192080,4.3,4641,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/pomerol/wn103421/wn103421,3.427206,,4.1541677,1.6095084,3.4654505,141.0
3183806,Vosne-Romanée 1er Cru Aux Malconsorts Christiane,0,3015,16997,4.5,309,https://hermanwines.com/products/vr-1c-malconsorts-christiane-de-montille-20-r-0-75,4.068446,,2.8366861,1.4869983,2.6136842,41.0
3196197,Aegusa,0,2818,11240,4.6,81,https://www.seulementproduitsitaliens.be/vino/florio/102-marsala-superiore-riserva-aegusa-florio.html?codice=DDS2001,,,,,,
3209839,888 Pinotage Gold,0,1364,28712,4.6,234,https://joyvino.be/products/rijks-pinotage-888,2.7733798,,3.925741,1.5840741,2.963426,6.0
3217509,Scharzhofberger Riesling Eiswein,0,3150,2197,4.7,30,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80EMRSE16H,,,,,,
3228089,Παλιές Ρίζες (Palies Rizes),0,3436,84899,4.4,313,https://proefgriekenland.nl/wijnen/rode-griekse-wijn/la-tour-melas/la-tour-melas-palies-rizes/,4.299877,,3.449386,1.5109091,2.8617198,2.0
3269198,Roccolo Ludwig Barth von Barthenau,0,661,3671,4.4,155,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20HOLBB15B,3.336474,,3.256158,1.7900001,2.7045262,11.0
3400424,Barolo Cannubi,0,504,1871,4.2,1801,https://www.wijnig.nl/borgogno-barolo-cannubi-docg-2013.html,4.520639,,3.7736409,1.5111234,4.381315,143.0
3584029,Graal Amarone della Valpolicella Valpantena,0,3238,17892,4.4,328,https://www.baetenvinopolis.be/nl/shop/italie/veneto/figaretto/rood/figaretto-amarone-della-valpolicella-graal,2.7646627,,4.6009974,2.4526687,2.8733432,17.0
3584160,Mas Via Gran Reserva Brut,0,1706,31430,4.5,408,https://xpertvinum.be/products/mestres-mas-via-vintage-2004?om=7736,3.0205164,3.1144776,3.3802161,,,44.0
3586093,The Black Lion,0,533,2510,4.7,476,https://www.wijnkooperijdelange.nl/The-Black-Lion/3555110,3.408501,,4.420351,1.549335,3.27289,16.0
3596240,Semel Pater,0,903,6640,4.4,710,https://www.seulementproduitsitaliens.be/vino/anselmet/10053-anselmet-semel-pater.html?codice=SGN064,3.131975,,3.6311674,1.7583334,2.978282,77.0
3630450,Cuvée des Enchanteleurs Brut Champagne,0,409,2486,4.5,1732,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40HECC88M,4.4428163,4.177443,4.0392942,,,309.0
3667877,6 Anime Puglia Rosso,0,548,19992,4.3,2476,https://www.wijnig.nl/cignomoro-6-anime-puglia-rosso-2021.html,2.135559,,4.4462547,2.8930955,2.6744978,166.0
3734460,Tourmaline Pomerol,0,555,204617,4.5,237,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/pomerol/wn103140/wn103140,3.317743,,4.3068404,1.3463196,3.5292711,8.0
3783366,Saperavi,0,1437,27224,4.4,4745,https://tezauro.myshopify.com/products/saperavi-magnum,,,,,,
3833417,Fort Ross Seaview Home Field Pinot Noir,0,1931,183545,4.4,483,https://www.grandcruwijnen.nl/2019-raen-fort-ross-seaview-home-field-pinot-noir,3.4607437,,2.7475958,1.7102238,2.0731697,49.0
3837960,La Vina de Corteo,0,544,47408,4.7,374,https://www.grandcruwijnen.nl/2019-bodegas-el-nido-la-vina-de-corteo,2.9370162,,4.1700163,2.3388197,3.6585574,3.0
3850423,Dogs of the Barossa Shiraz,0,870,3189,4.4,264,https://www.grandcruwijnen.nl/2018-redheads-dogs-of-the-barossa,3.048867,,4.80018,2.0760252,3.2874637,16.0
3890782,Brunello di Montalcino Riserva,0,1796,48780,4.4,461,https://www.seulementproduitsitaliens.be/vino/palazzo/13688-palazzo-brunello-di-montalcino-riserva.html?codice=PRP739-2016,3.8492885,,3.7064054,1.4949095,3.781737,23.0
3909312,Royal St Robert Cuvée Pinot Noir,0,1930,183545,4.3,2099,https://www.grandcruwijnen.nl/2019-raen-royal-st-robert-cuvee-pinot-noir,3.414597,,2.879803,1.6376019,2.1664553,184.0
3958398,Vigna Grande Cerzito Taurasi Riserva,0,1843,37691,4.5,581,https://www.wijnig.nl/quintodecimo-vigna-grande-cerzito-tauras-135042728.html,2.5461802,,4.7545958,2.2985344,3.0121548,90.0
3990250,Rutherford Cabernet Sauvignon,0,105,253,4.3,655,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/duckhorn/28358-duckhorn-rutherford-cabernet-sauvignon.html?codice=GHL363,3.3400948,,4.62209,1.652254,3.39272,38.0
4000447,Les Blanchiens Brut Nature Champagne Premier Cru,0,4639,21926,4.4,590,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/roger-pouillon-fils/11767-roger-pouillon-fils-les-blanchiens-brut-nature-champagne-premier-cru.html?codice=PLG386-2016,4.163317,4.065468,4.015783,,,125.0
4086145,Habemus Lazio Rosso (Etichetta Rossa),0,445,97227,4.5,298,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEW=30SGHR17B,3.2626112,,3.5705466,2.119575,3.2794333,23.0
4092735,Nebukadnesar,0,853,55934,4.4,3609,https://www.gph-wines.com/#!/Nebukadnesar/p/159482008,3.7397916,,4.038928,1.4831064,3.468404,158.0
4135095,Pandorga,0,839,231148,4.4,148,https://xpertvinum.be/products/pandorga-px-2017-0-5l?om=7736,,,,,,
4139613,Vin de Pays de l'Hérault Blanc,0,3077,1983,4.6,1209,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=70GPBL15B,3.0531123,,3.6108928,1.9149225,,67.0
4216785,Pajè Barbaresco,1,722,2147,4.3,1910,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00ROPA12M,4.6281357,,3.627583,1.5763191,4.1472893,99.0
4236310,Chemin du Bois Champagne,0,409,21926,4.4,184,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/roger-pouillon-fils/11768-roger-pouillon-fils-chemin-du-bois-champagne.html?codice=PLG388,4.5432525,4.3879156,4.216232,,,48.0
4241024,Brunello di Montalcino Riserva,0,1796,1587,4.4,351,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2100725,3.8615823,,3.1401927,1.827931,3.71215,28.0
4242995,Helichrysum Brunello di Montalcino,1,1796,26381,4.4,1370,https://www.colaris.com/catalog/product/view/id/47591,3.8121681,,3.376588,1.6001965,3.73047,113.0
4281963,Gran VU Blend,0,713,3754,4.5,2773,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/salentein/15867-salentein-gran-vu.html?codice=WND106-2015,2.9918435,,4.3495183,1.7093651,3.571008,187.0
4291453,Cosimo Varvaglione Collezione Privata Primitivo di Manduria,0,2753,12590,4.5,5016,https://theonlinesommelier.nl/product/varvaglione-primitivo-di-manduria-collezione-privata/,1.8888605,,4.049851,3.1291568,2.2416334,327.0
4344024,A50 Amarone della Valpolicella,0,1804,6900,4.6,100,https://proef-italie.nl/product/tinazzi-tenuta-valleselle-aurseum-acinum-amarone-della-valpolicella/,2.0425925,,4.714197,2.8771605,1.8407408,4.0
4344177,Toscana Bianco,0,673,7941,4.5,833,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2202223,3.8539917,,3.361975,2.2274275,,42.0
4368455,Bruno Lunelli Riserva,0,2471,5434,4.5,96,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20FEBL06B,,,,,,
4386193,Croce Del Gal Riserva Amarone della Valpolicella Classico,0,1804,12738,4.6,188,https://www.seulementproduitsitaliens.be/vino/benedetti/22184-benedetti-croce-del-gal-riserva-amarone-della-valpolicella-classico.html?codice=ZPP259,2.4575524,,4.8510485,2.9229722,2.5947554,11.0
4399908,Altura Máxima Malbec,0,770,3928,4.4,2168,https://vinoscoop.be/products/colome-altura-maxima-malbec?_pos=1&_sid=c28a13d84&_ss=r,2.885381,,4.081769,2.0597696,2.7976477,406.0
4402538,Pessac-Léognan Blanc (Grand Cru Classé de Graves),0,471,13146,4.3,1182,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60LHBB01B,2.9458878,,3.8870494,2.1406865,,29.0
4426928,Altagracia Cabernet Sauvignon,0,25,1310,4.4,3083,https://hermanwines.com/products/altagracia-cabernet-sauvignon-araujo-2012-r-0-75l,3.505831,,4.7797074,1.7512516,3.5206296,113.0
4434770,Annonciade Champagne,0,409,3641,4.3,137,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/paul-bara/11543-paul-bara-annonciade-champagne.html?codice=per805,4.438599,4.4067063,4.311908,,,32.0
4437233,Fieramonte Amarone della Valpolicella Riserva,0,1804,1499,4.7,315,https://www.seulementproduitsitaliens.be/vino/allegrini/111-allegrini-amarone-della-valpolicella-classico.html?codice=07117,2.3013904,,4.4388537,3.054878,2.4112194,17.0
4444422,Alpine Hillside Pinot Noir,0,86,2400,4.5,46,https://hermanwines.com/products/alpine-vineyard-p-n-santa-cruz-rhys-2019-r-0-75l,3.6003733,,3.0,1.1815671,2.0811193,5.0
4500178,Barolo Riserva,0,504,14505,4.4,265,https://www.grandcruwijnen.nl/2017-paolo-manzone-barolo-riserva,4.5063972,,4.08628,1.5470767,4.3355017,36.0
4510848,Fino La Barajuela,0,825,30741,4.4,222,https://xpertvinum.be/products/la-barajuela-2013-375-cl-saca-2018?om=7736,,,,,,
4604369,Grand Vin,0,1723,203543,4.4,343,https://www.wijnig.nl/bodega-son-mayol-grand-vin-2018.html,3.3251436,,3.785838,1.4750085,3.4871912,22.0
4607101,Cosimo Varvaglione Collezione Privata Negroamaro del Salento,0,640,12590,4.3,826,https://www.seulementproduitsitaliens.be/vino/varvaglione/15428-varvaglione-cosimo-varvaglione-negroamaro-del-salento.html?codice=VRV002,2.5906193,,4.3867908,2.4783223,2.7886288,83.0
4624225,Barolo Riserva Cannubi 1752,0,504,1713,4.5,451,https://www.vino.com/fr/dettaglio/barolo-riserva-docg-1752-cannubi-damilano-2015.html?utm_medium=aggregatore&utm_source=vivino&utm_term=damilanobarolocannubi1752ris2015&utm_country=be&st=be&cr=eur,4.2767024,,3.9318523,1.6763704,4.3238544,45.0
4655532,Museum Collection White,0,926,6557,4.4,297,https://proefgriekenland.nl/wijnen/witte-griekse-wijn/gerovassiliou/gerovassiliou-museum-white/,,,,,,
4656452,Colheita Porto,0,718,1652,4.4,741,http://www.wijnhandeljolie.be/catalogus/wijnen/porto/quinta-do-crasto-colheita-porto-2003.html,3.048492,,4.646477,4.8262177,,20.0
4670172,Brunello di Montalcino,0,1796,116221,4.3,2592,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10SEBM09B,3.6980922,,3.1796978,1.6416774,3.415313,121.0
4740498,Puligny-Montrachet Premier Cru ' Clos de la Truffière',0,4054,26840,4.4,475,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50BECT20B,3.340396,,3.5661707,1.7297885,,53.0
4801666,Lion Tamer Napa Valley Red Blend,0,25,1471,4.3,4981,https://vinoscoop.be/products/copy-of-hess-allomi-vineyard-cabernet-sauvignon?_pos=1&_sid=52a21f330&_ss=r,3.8570921,,4.8749084,1.7046466,3.3586774,133.0
4854889,Cannubi Barolo,0,504,1726,4.5,228,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00ALBAC16B,4.723556,,3.3854222,1.1442633,4.4579563,19.0
4878245,Per Sempre Syrah Toscana,0,394,11007,4.5,711,https://www.colaris.com/catalog/product/view/id/48675,3.0247424,,3.5960546,1.7196623,2.9470897,101.0
4904378,Belles Soeurs Cuvée Pinot Noir,0,55,1431,4.4,229,https://www.grandcruwijnen.nl/2019-beaux-freres-belles-soeurs-cuvee-pinot-noir,3.9554749,,2.2868354,1.401519,2.244193,22.0
4926126,Les Ouvrées Rodin Chambertin-Clos de Bèze Grand Cru,0,2202,9294,4.5,33,https://www.wijnig.nl/faiveley-chambertin-clos-de-beze-ouvrees-rodin-201.html,4.3482275,,2.8518987,1.7468355,2.429747,6.0
5007190,Adrianna Vineyard Fortuna Terrae Malbec,0,454,1437,4.5,2589,https://www.grandcruwijnen.nl/2019-bodegas-catena-zapata-adrianna-fortuna-terrae,2.870812,,3.7922165,2.1823618,2.59951,404.0
5107190,Adrianna Vineyard Mundus Bacillus Terrae Malbec,0,1610,1437,4.6,1358,https://www.grandcruwijnen.nl/2016-bodegas-catena-zapata-adrianna-mundus-bacillus-terrae-1,2.8717265,,3.9654257,2.189404,2.6043994,222.0
5144661,Barbaresco Asili,0,722,1806,4.4,710,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2202670,4.664794,,3.6153185,1.4280901,4.14382,37.0
5292791,Grands-Echezeaux Grand Cru,0,2222,9294,4.4,432,https://www.wijnig.nl/domaine-faiveley-grands-echezeaux-grand-cru-2018.html,4.2906613,,3.005686,1.2915536,2.545603,25.0
5294192,Trebbiano d'Abruzzo,0,2735,221277,4.4,140,https://www.vinio.nl/products/nic-tartaglia-trebbiano-d-abruzzo-doc-2022,3.9178092,,3.2094946,2.4094381,,11.0
5296435,The Journeyman,0,534,1962,4.6,231,https://www.grandcruwijnen.nl/2020-boekenhoutskloof-the-journeyman,3.6566563,,4.038171,1.9845128,3.225787,21.0
5313010,Le Petit Cheval Bordeaux Blanc,0,383,9754,4.4,782,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/bordeaux/wn1090603/wn1090603,2.9790158,,3.6260273,2.0212228,,27.0
5333076,Bassolino di Sopra Brunello di Montalcino,1,1796,5567,4.6,174,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10PDOBBS07M,3.8497093,,2.7228544,1.6474727,3.7133453,18.0
5337118,Regina del Bosco R.Quarantottomesi,0,808,61320,4.5,109,https://www.seulementproduitsitaliens.be/vino/dezi/27488-dezi-regina-del-bosco-rquarantottomesi.html?codice=PER0-9,3.1082141,,4.013214,1.6725,3.3928568,3.0
5362570,40 Years Old Port,0,718,29919,4.5,37,https://www.colaris.com/40-years-old-red-port-butler-nephew-co,2.9842556,,4.8978724,4.7342553,,2.0
5364329,Cinque Autoctoni Collection Limited Release,0,619,7892,4.4,4281,https://www.colaris.com/farnese-cinque-autoctoni-collection-limited-release-2020,2.9294932,,3.5628858,2.0237908,2.8115416,140.0
5371047,Valmezzane Amarone della Valpolicella,1,1804,5040,4.4,799,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2202912,2.420255,,4.6434236,3.2709465,2.2542634,37.0
5378501,Quarto Vecchio Amarone della Valpolicella Classico Riserva,0,3237,85065,4.5,292,https://www.seulementproduitsitaliens.be/vino/il-canovino/7396-il-canovino-quarto-vecchio-amarone-della-valpolicella-classico-riserva-.html?codice=TIC001-2016,2.3284905,,4.8003774,3.2986417,2.4433208,9.0
5402773,Pym-Rae Red Blend,0,25,278457,4.5,273,https://www.grandcruwijnen.nl/2018-tesseron-estate-pym-rae,3.9538462,,4.9020867,1.462028,3.6251981,23.0
5418443,Amarone della Valpolicella,0,1804,226947,4.5,749,https://www.seulementproduitsitaliens.be/vino/costa-arente/21392-costa-arente-amarone-della-valpolicella.html?codice=LAT010-2018,2.461753,,4.464448,3.1003544,2.5075889,42.0
5459345,Zeltinger Sonnenuhr Beerenauselese Riesling,0,545,2338,4.5,49,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80MOZBA15H,4.3747597,,3.5929697,2.9495196,,10.0
5474643,Bure Alto Amarone  della Valpolicella Classico Riserva,0,1804,14619,4.6,132,https://www.colaris.com/catalog/product/view/id/56019,2.2535899,,4.3784614,3.52959,2.086923,6.0
5483693,Clos Saint-Denis Grand Cru,0,2214,9294,4.6,40,https://www.wijnig.nl/faiveley-clos-saint-denis-grand-cru-2014.html,4.3766665,,2.8333333,1.6666666,2.1033332,0.0
5509286,Il Bacca Old Vine Primitivo di Manduria,0,2753,223950,4.4,2933,https://www.vanoudsdezwaan.nl/luccarelli-il-bacca-old-vines.html,1.8308221,,4.052586,3.0354161,2.3699353,116.0
5532640,Kalós Cru Gran Reserva Malbec,0,454,197168,4.5,3351,https://artevino.be/product/kalos-cru-malbec-gran-reserva-2013/,2.821417,,3.85773,2.4885175,3.2759695,846.0
5571323,La Piu Belle,0,411,36981,4.6,13420,https://www.grandcruwijnen.nl/2020-vina-vik-winery-la-piu-belle,,,,,,
5585033,Charmes-Chambertin Grand Cru,0,2204,218744,4.5,33,https://www.vanoudsdezwaan.nl/labruyere-prieur-selection-charmes-chamb-114380828.html,4.75,,2.7,1.15,2.35,1.0
5599210,Quiñon de Valmira,0,492,3143,4.6,377,https://www.grandcruwijnen.nl/2018-alvaro-palacios-remondo-qui-on-de-valmira,3.7825353,,3.3680968,1.4984263,3.5867922,70.0
5670052,Chambertin Grand Cru,0,2201,3272,4.5,188,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50DHRC18B,4.3130693,,2.9591186,1.4611549,2.9838603,27.0
5722011,Marmar,0,649,27282,4.5,514,https://www.wijnig.nl/von-winning-riesling-trocken-qba-marmar-2018.html,4.2271385,,3.5949728,1.9693925,,118.0
5725324,TD9,0,25,1320,4.3,6056,https://www.grandcruwijnen.nl/2018-shafer-vineyards-napa-valley-td-10,3.8259566,,4.853152,1.6725471,3.5120857,236.0
5778823,Mironia Black Edition Tempranillo,0,405,17977,4.5,187,https://santewines.be/products/penafiel-mironia-black-edition-2017?variant=38932952645783,3.4979887,,4.0665555,1.7522718,3.5863314,33.0
5790892,40 Years Old Tawny Port,0,718,10982,4.4,357,https://www.douchywebshop.com/diversen/porto/kopke-40-jaar-oud-20-75cl--kistje,3.147774,,4.389281,4.3973284,,13.0
5805371,Rioja Reserva 10 Años Después Edición Limitada,0,492,5415,4.4,1093,https://www.grandcruwijnen.nl/2012-compania-bodega-de-valenciso-reserva-10-anos-despues,3.736463,,3.8163993,1.5956244,3.7935853,191.0
5806244,Mágico,0,492,156664,4.8,146,https://www.grandcruwijnen.nl/2019-sierra-cantabria-rioja-magico,3.609973,,3.3795974,2.0852482,4.1008725,42.0
5853350,Peña Lobera,0,405,40544,4.4,234,https://www.labuenavida.be/spaanse-wijn/hacienda-solano/pena-lobera/4530,3.5274763,,3.8091452,1.5666758,3.6499593,37.0
5859611,Reserve Chardonnay,0,4363,64829,4.5,396,https://www.wijnkooperijdelange.nl/Lismore-Estate-Reserve-Chardonnay/9705001,3.5544543,,4.0554423,2.2871244,,29.0
5895151,Carmin,0,3336,31068,4.4,931,https://theonlinesommelier.nl/product/chateau-belles-eaux-carmin/,3.7490327,,4.128956,1.8026053,3.7262545,63.0
